basketball.basketball_player_career_stats.field_goals_attempted	basketball.basketball_player_career_stats
book.written_work.date_of_first_publication	book.written_work
business.product_ingredient.derivatives	business.product_ingredient
comic_books.comic_book_story.pencils	comic_books.comic_book_story
cricket.cricket_bowler_stats.overs	cricket.cricket_bowler_stats
dataworld.property_value_assignment.property_to_assign	dataworld.property_value_assignment
digicams.digital_camera.wide_focal_length	digicams.digital_camera
food.beer_style.final_gravity_range	food.beer_style
language.conlang_purpose.languages_of_this_type	language.conlang_purpose
law.constitution.constitutional_convention	law.constitution
location.cn_autonomous_county.capital	location.cn_autonomous_county
location.location.gnis_feature_id	location.location
location.statistical_region.cpi_inflation_rate	location.statistical_region
location.statistical_region.gender_balance_armed_forces	location.statistical_region
media_common.media_genre.child_genres	media_common.media_genre
meteorology.tropical_cyclone_season.total_fatalities	meteorology.tropical_cyclone_season
music.guitar.brand	music.guitar
opera.opera_designer_gig.design_role	opera.opera_designer_gig
people.person.languages	people.person
people.person.spouse_s	people.person
rail.railway_operator_relationship.to_date	rail.railway_operator_relationship
royalty.system_of_nobility.country_of_origin	royalty.system_of_nobility
sports.boxer.titles	sports.boxer
sports.golf_course.designer	sports.golf_course
theater.theater_production_staff_gig.play	theater.theater_production_staff_gig
travel.travel_destination_monthly_climate.average_rainfall_mm	travel.travel_destination_monthly_climate
tv.tv_actor.starring_roles	tv.tv_actor
american_football.football_player.football_almanac_id	american_football.football_player
american_football.football_team.conference	american_football.football_team
american_football.player_passing_statistics.yards	american_football.player_passing_statistics
american_football.player_receiving_statistics.longest	american_football.player_receiving_statistics
amusement_parks.ride.drop	amusement_parks.ride
architecture.building.occupant	architecture.building
award.award_nomination.year	award.award_nomination
biology.hybrid_parentage.hybrid	biology.hybrid_parentage
book.translation.language	book.translation
broadcast.podcast_feed.uri	broadcast.podcast_feed
broadcast.radio_station.serves_area	broadcast.radio_station
business.consumer_company.brands	business.consumer_company
business.market_size.amount	business.market_size
business.shopping_center_owner.shopping_centers_owned	business.shopping_center_owner
chemistry.chemical_classification.chemicals_of_this_type	chemistry.chemical_classification
comedy.comedy_group_membership.from	comedy.comedy_group_membership
conferences.conference_venue.conferences	conferences.conference_venue
cricket.cricket_umpire_panel_membership.panel	cricket.cricket_umpire_panel_membership
cvg.computer_videogame.release_date	cvg.computer_videogame
education.educational_institution.faculty	education.educational_institution
education.honorary_degree_recipient.honorary_degrees	education.honorary_degree_recipient
engineering.battery_shape_format.battery_sizes	engineering.battery_shape_format
fashion.textile.fiber	fashion.textile
fictional_universe.fictional_character.parents	fictional_universe.fictional_character
film.film_festival.location	film.film_festival
government.governmental_body.committees	government.governmental_body
location.census_tract.vac_3_6_b	location.census_tract
location.statistical_region.flight_departures	location.statistical_region
location.uk_non_metropolitan_county.administrative_headquarters	location.uk_non_metropolitan_county
measurement_unit.thermal_conductivity_unit.measurement_system	measurement_unit.thermal_conductivity_unit
media_common.cataloged_instance.lccn	media_common.cataloged_instance
medicine.drug_pregnancy_category.pregnancy_risk	medicine.drug_pregnancy_category
medicine.medical_treatment.used_to_treat	medicine.medical_treatment
music.live_album.concert_tour	music.live_album
music.music_video_director.music_videos_directed	music.music_video_director
opera.opera_production.opera	opera.opera_production
organization.organization_committee.date_formed	organization.organization_committee
projects.project_participation.participant	projects.project_participation
rail.locomotive_class.maximum_speed	rail.locomotive_class
royalty.order_of_chivalry.founders	royalty.order_of_chivalry
sports.sports_championship_event.championship	sports.sports_championship_event
sports.sports_league_season.championship	sports.sports_league_season
tv.tv_network_duration.program	tv.tv_network_duration
tv.tv_program_writer_relationship.start_date	tv.tv_program_writer_relationship
